tweet_id,text,label,clean_text
24227,@ JOONSMIND @ KIMIZUKlS It ’ s like BDE but better 😌✊🏻 i been blessed,2,@ JOONSMIND @ KIMIZUKlS It ’ s like BDE but better 😌✊🏻 i been blessed
23054,Media ka level bahut high ho gaya hai Ab Congress kya karegi aap jaise mahan logo ke beech ITNA HATE AAP LOGO FA … https // t co / WtpovYGMRL,0,Media ka level bahut high ho gaya hai Ab Congress kya karegi aap jaise mahan logo ke beech ITNA HATE AAP LOGO FA … // t co / WtpovYGMRL
40209,@ male _ bitch666 Isse to crush itna impress ho gayi hogi dekho kahin rishta to nahi bhijwa diya ghar !!!😂😂,2,@ male _ bitch666 Isse to crush itna impress ho gayi hogi dekho kahin rishta to nahi bhijwa diya ghar !!!😂😂
1028,@ akashbanerjee 👌 CONGRATULATIONS 👌 AKASH BHAI AAP KO PHIR SE 5 SAAL ➕ KA CONTRACT ✔ MIL GAYA # KeepItUp NOTE - SORRY … https // t co / Uvf7ij1Fse,2,@ akashbanerjee 👌 CONGRATULATIONS 👌 AKASH BHAI AAP KO PHIR SE 5 SAAL ➕ KA CONTRACT ✔ MIL GAYA # KeepItUp NOTE - SORRY … // t co / Uvf7ij1Fse
14785,@ anjanaomkashyap upsssc me exam delay aur cancel ho rahe hai es per debate kyo nahi . Koi hai jabab lena bala . Age … https // t . co / A7sZG5WPbR,1,@ anjanaomkashyap upsssc me exam delay aur cancel ho rahe hai es per debate kyo nahi . Koi hai jabab lena bala . Age … // t . co / A7sZG5WPbR
44714,@ javerias Jo harami video bna rha he ye awaz usi ki he bilkul saf PTA chal rha he or Mariam Safder is video ko apne … https // t . co / qjRcSzsIil,1,@ javerias Jo harami video bna rha he ye awaz usi ki he bilkul saf PTA chal rha he or Mariam Safder is video ko apne … // t . co / qjRcSzsIil
11544,RT @ BhArAthBunny777 # NewProfilePic My 6 Years of Dream 😍 comes true 😎 My Inspiration My Hero My Love My brother My God One and only @ allua …,2,RT @ BhArAthBunny777 # NewProfilePic My 6 Years of Dream 😍 comes true 😎 My Inspiration My Hero My Love My brother My God One and only @ allua …
19004,Good Morning ! # SwakNaSwak naaaa !! Good Vibes show ng Bayan !! With @ EthanSalvador of course,2,Good Morning ! # SwakNaSwak naaaa !! Good Vibes show ng Bayan !! With @ EthanSalvador of course
5522,@ Atheist _ Krishna @ narendramodi lagbhag mnaa kar dia hai Modi z ne bola k vo bc chutia hai,0,@ Atheist _ Krishna @ narendramodi lagbhag mnaa kar dia hai Modi z ne bola k vo bc chutia hai
39080,@ PeerMandokhail Very good pak army zindabad tm jasy ghadarok sath yahi hona chay raw sa pasy ly kr apni hi army pa attack krty ho,2,@ PeerMandokhail Very good pak army zindabad tm jasy ghadarok sath yahi hona chay raw sa pasy ly kr apni hi army pa attack krty ho
12988,yes ye yes yes ye sye s krystal new reality show,2,yes ye yes yes ye sye s krystal new reality show
16439,RT @ cutiepai __ I'm sorry i can't say that Tailor ny eid ke kapre kharab kar diye hain 😂,1,RT @ cutiepai __ I'm sorry i can't say that Tailor ny eid ke kapre kharab kar diye hain 😂
22236,@ KomalThorat Happie Birthday Dost 🎈🎂🎈🎂🎈🎂🎈🎂🎂 Tumare Tweets SuperbTumari Dosti Superb Tumari Soch Superb 🎈🎂 For you … https // t . co / kZGbjccR7y,2,@ KomalThorat Happie Birthday Dost 🎈🎂🎈🎂🎈🎂🎈🎂🎂 Tumare Tweets SuperbTumari Dosti Superb Tumari Soch Superb 🎈🎂 For you … // t . co / kZGbjccR7y
25209,@ aapkadharam Dharam paaji . Your simplicity in putting facts and spreading love is just amazing Even though I still … https // t . co / FoCh8SELse,2,@ aapkadharam Dharam paaji . Your simplicity in putting facts and spreading love is just amazing Even though I still … // t . co / FoCh8SELse
32449,@ ayushmannk bhai aaphiko sirf etne zabardast scripts kaha se milte hai ??? aur aap har movie main apni performances m … https // t . co / JJ1pWPaBV2,1,@ ayushmannk bhai aaphiko sirf etne zabardast scripts kaha se milte hai ??? aur aap har movie main apni performances m … // t . co / JJ1pWPaBV2
2016,@ Shaybi _ Says Han na .. ghr m nae tha sb ko pehly 😂 so best escape point tha,2,@ Shaybi _ Says Han na .. ghr m nae tha sb ko pehly 😂 so best escape point tha
23211,@ LemonTea123 _ Are aaj quantity of tweets zyaada thi isliye nahi dekhe hoge,1,@ LemonTea123 _ Are aaj quantity of tweets zyaada thi isliye nahi dekhe hoge
20678,RT @ ashishk98106955 Sabhi sathiyon Aur deshwasiyon ko imandar choukidar Narendra Modi ji ko phir se pm banane ke liye dher sari badhai aur …,2,RT @ ashishk98106955 Sabhi sathiyon Aur deshwasiyon ko imandar choukidar Narendra Modi ji ko phir se pm banane ke liye dher sari badhai aur …
24344,@ Akkian _ Beast To logo ko phle smjhna or sunna sikho bcz jruri nhi jo dikh gya wo shi ho hr dm 😒,1,@ Akkian _ Beast To logo ko phle smjhna or sunna sikho bcz jruri nhi jo dikh gya wo shi ho hr dm 😒
18001,@ SirPareshRawal JANAMDIN KI DHER SAARI SHUBHKAMNAYEIN . MAY GOD BLESS YOU WITH GREAT HEALTH AND LONG LIFE AND MAY TH … https // t . co / TXZNFzaW1C,2,@ SirPareshRawal JANAMDIN KI DHER SAARI SHUBHKAMNAYEIN . MAY GOD BLESS YOU WITH GREAT HEALTH AND LONG LIFE AND MAY TH … // t . co / TXZNFzaW1C
13390,@ Mrbean1 _ @_ RHMED _ @ 7rick37 @ arif00sheikh Congress party ne issliye aap ke samuday Ko pichada hua rakhha itne saalo … https // t co / GOQ8SfrcrK,1,@ Mrbean1 _ @_ RHMED _ @ 7rick37 @ arif00sheikh Congress party ne issliye aap ke samuday Ko pichada hua rakhha itne saalo … // t co / GOQ8SfrcrK
26241,What is your birth month ? Jan ➡️ Shakki Feb ➡️ matlbi Mar ➡️ Dil ka sacha Apr ➡️ intelligent May ➡️ Loving person jun ➡️… https // t co / saG0CiyGIX,1,What is your birth month ? Jan ➡️ Shakki Feb ➡️ matlbi Mar ➡️ Dil ka sacha Apr ➡️ intelligent May ➡️ Loving person jun ➡️… // t co / saG0CiyGIX
11229,@ shariqana I really don't see why you think middle class people like jokes like that and how shit like ' baba ji ka … https // t co / nOvhxhS7Xz,1,@ shariqana I really don't see why you think middle class people like jokes like that and how shit like ' baba ji ka … // t co / nOvhxhS7Xz
22825,@ quintanillasmj Ohhhh ........ my point still stands I'm very protective of Michael lol . That is one confusing app,1,@ quintanillasmj Ohhhh ........ my point still stands I'm very protective of Michael lol . That is one confusing app
32527,Ab to sudhar kr lo party me yrr ya fir Desh ko Congress mukt hi kroge ...... Desh in dono ko like nhi krta . https // t . co / fd7oP92A4U,0,Ab to sudhar kr lo party me yrr ya fir Desh ko Congress mukt hi kroge ...... Desh in dono ko like nhi krta . // t . co / fd7oP92A4U
32424,Good morning sir Apko abhinandan apko fir se ek bar prime minister bane ka moka mila hamare gavo k do sarpanch aa … https // t . co / BEzuMXIgZK,2,Good morning sir Apko abhinandan apko fir se ek bar prime minister bane ka moka mila hamare gavo k do sarpanch aa … // t . co / BEzuMXIgZK
6517,Aastha Gill launches TikTok World Cup Anthem “ Jeetega Saara India ” https // t co / ebhbfaaGiu,1,Aastha Gill launches TikTok World Cup Anthem “ Jeetega Saara India ” // t co / ebhbfaaGiu
17289,@ chhavihussein Hey chhavi got the good news Eagerly waiting to see the newborn,1,@ chhavihussein Hey chhavi got the good news Eagerly waiting to see the newborn
3572,Hi friends Allah blessed me with a cute grand daughter . Pls suggest some beautiful names starting with K or Q .… https // t . co / y3jhv8dLdP,2,Hi friends Allah blessed me with a cute grand daughter . Pls suggest some beautiful names starting with K or Q .… // t . co / y3jhv8dLdP
27870,@ SnehaPkd @ akku1201 Yo hope for the best apka ashirwaad e chaiye,2,@ SnehaPkd @ akku1201 Yo hope for the best apka ashirwaad e chaiye
19686,RT @ baloshi _ fatma @ Khan __ Jannat jannt kis ko bol kr time west kr rhi ho m isk tweet pdti bhi nhi y jo logon k pait se niklti gandi gas h …,0,RT @ baloshi _ fatma @ Khan __ Jannat jannt kis ko bol kr time west kr rhi ho m isk tweet pdti bhi nhi y jo logon k pait se niklti gandi gas h …
10162,@ ijazulhaq SirAtomic Power k ilawa Aap ka sub se great karnama aik Elected PMChairman OIC ko illegally Death Pena … https // t co / 6zu0rxLz74,0,@ ijazulhaq SirAtomic Power k ilawa Aap ka sub se great karnama aik Elected PMChairman OIC ko illegally Death Pena … // t co / 6zu0rxLz74
3476,@ a _ bose07 @ PratyushPushpa2 @ MSaleem32618428 @ ZaidZamanHamid Yad aya Abhinandon ke kapde humare pas he hain . Kehna … https // t . co / JNP2B4kBz7,1,@ a _ bose07 @ PratyushPushpa2 @ MSaleem32618428 @ ZaidZamanHamid Yad aya Abhinandon ke kapde humare pas he hain . Kehna … // t . co / JNP2B4kBz7
31968,@ etribune Mushkil lagta hai try harder https // t co / QNyoMs98W8,2,@ etribune Mushkil lagta hai try harder // t co / QNyoMs98W8
13259,@ 2talkon Yeah so thinks the latest spineless bootlicker . In fact before his comic TV show with NaMo the world d … https // t . co / puUgJY2Hvf,0,@ 2talkon Yeah so thinks the latest spineless bootlicker . In fact before his comic TV show with NaMo the world d … // t . co / puUgJY2Hvf
22493,@ PMOIndia @ narendramodi Modi ko jitke liye badhai ho aapko or pure India ko have biji var aavi gaya so fakafeki n … https // t co / x1tJKEuccZ,2,@ PMOIndia @ narendramodi Modi ko jitke liye badhai ho aapko or pure India ko have biji var aavi gaya so fakafeki n … // t co / x1tJKEuccZ
31936,@ iAnkurSingh Arre aap ko pta nhi Congress BJP ko BJP ke trike se harayegi Jaise BJP 2 seats se aaj bahumat le kr aa … https // t . co / KG4nK1nqHe,1,@ iAnkurSingh Arre aap ko pta nhi Congress BJP ko BJP ke trike se harayegi Jaise BJP 2 seats se aaj bahumat le kr aa … // t . co / KG4nK1nqHe
14594,@ jawwadyounus @ JAGGA1313 @ VORdotcom Bhikari ki aukaat bhikari ke barabar hi hoti hai .. galeezo beimaan aur corrupt h … https // t . co / 8CQcv8zo4G,0,@ jawwadyounus @ JAGGA1313 @ VORdotcom Bhikari ki aukaat bhikari ke barabar hi hoti hai .. galeezo beimaan aur corrupt h … // t . co / 8CQcv8zo4G
18203,@ DestoLeafs @ kyledubas @ Raptors Love it Go Raptors fire Babcock . Thats true Toronto spirit . Haha,0,@ DestoLeafs @ kyledubas @ Raptors Love it Go Raptors fire Babcock . Thats true Toronto spirit . Haha
23148,@ Praveen87420 @ SaintRampalJiM Sat Bhkti na krne se next jiwan gadha aur kutte ka bhi ho skta h . Ye gyan proof shit h .,2,@ Praveen87420 @ SaintRampalJiM Sat Bhkti na krne se next jiwan gadha aur kutte ka bhi ho skta h . Ye gyan proof shit h .
23482,@ RahulGandhi Dub Kar mar Jana chaiye apko Kya halat bana di apne is Congress ki Abhi bhi wakt he aap party se ist … https // t co / dDtPBuJHNl,0,@ RahulGandhi Dub Kar mar Jana chaiye apko Kya halat bana di apne is Congress ki Abhi bhi wakt he aap party se ist … // t co / dDtPBuJHNl
21933,Har har mahadev b . J . P . Parti jindabaad Bharat Mata ki Jay https // t . co / bD8IRodxYJ,1,Har har mahadev b . J . P . Parti jindabaad Bharat Mata ki Jay // t . co / bD8IRodxYJ
15621,@ butt739 @ TahaSSiddiqui Ye dekh teri kayer pak fauj ... bhag gyr the tumhare hi soldiers ko chod de ... hass le ab ...… https // t . co / oPO4pAkAIr,0,@ butt739 @ TahaSSiddiqui Ye dekh teri kayer pak fauj ... bhag gyr the tumhare hi soldiers ko chod de ... hass le ab ...… // t . co / oPO4pAkAIr
43920,RT @ Noby015 Kisi ki utarti nahi Bhai ko chadti nahi . https // t . co / EKtKJGVi2v,2,RT @ Noby015 Kisi ki utarti nahi Bhai ko chadti nahi . // t . co / EKtKJGVi2v
35161,RT @ JunaidkhanREAL Good luck team Pakistan . Hopefully we can start off with a win inshallah . # PakvWI @ TheRealPCB # PakistanZindabad # Pakist …,2,RT @ JunaidkhanREAL Good luck team Pakistan . Hopefully we can start off with a win inshallah . # PakvWI @ TheRealPCB # PakistanZindabad # Pakist …
18937,@ TheOfficialSBI Dhat jhoothe isme bhi koi charge kaat looge . Aaj kal kutta se nahi sbi se dar lagta hai . Jharkhand … https // t . co / O3X9fJklct,2,@ TheOfficialSBI Dhat jhoothe isme bhi koi charge kaat looge . Aaj kal kutta se nahi sbi se dar lagta hai . Jharkhand … // t . co / O3X9fJklct
21419,MNA Mohsin Dawar taken into custody from North Waziristan Hurray ! Best news of the day - Eid ka thufa Mohsin Dawar … https // t co / E3BsfCDqBF,2,MNA Mohsin Dawar taken into custody from North Waziristan Hurray ! Best news of the day - Eid ka thufa Mohsin Dawar … // t co / E3BsfCDqBF
25105,@ Bollyhungama @ BeingSalmanKhan @ Varun _ dvn Dono ko acting nahi aati and bollywood is the perfect place for them ! Yes bhaijan is right,1,@ Bollyhungama @ BeingSalmanKhan @ Varun _ dvn Dono ko acting nahi aati and bollywood is the perfect place for them ! Yes bhaijan is right
28800,@ RahulGandhi Rafael ka tyre puncture ho gaya ... NAYA bhi ho gaya ab kya muhlekar public main aayoge,0,@ RahulGandhi Rafael ka tyre puncture ho gaya ... NAYA bhi ho gaya ab kya muhlekar public main aayoge
18989,RT @ amilasaba Hamdlh heb ik maar 2 maanden miserie gehad s / o naar iedereen struggling out there better times coming soon inshallah 🙏🏼❤️,2,RT @ amilasaba Hamdlh heb ik maar 2 maanden miserie gehad s / o naar iedereen struggling out there better times coming soon inshallah 🙏🏼❤️
27562,Bahut bahut vadiyaan ji @ diljitdosanjh ji front cover VOGUE MAGAZINE JI swag stylish fashion icon esquiste look so … https // t . co / shHK1prJXT,2,Bahut bahut vadiyaan ji @ diljitdosanjh ji front cover VOGUE MAGAZINE JI swag stylish fashion icon esquiste look so … // t . co / shHK1prJXT
23099,@ smritiirani Mam congrats for a good victory & I am very happy with our new sansad . Ajj tk mai apne area ke sansad … https // t . co / 8lMzURHxUI,2,@ smritiirani Mam congrats for a good victory & I am very happy with our new sansad . Ajj tk mai apne area ke sansad … // t . co / 8lMzURHxUI
13262,@ sbond9884 @ ANI mere Bhai yah Shariyath tho pahele se hi india may sirf Muslims ke liyah hai aur rahegi inshallah .… https // t . co / wEBWJSBMYJ,2,@ sbond9884 @ ANI mere Bhai yah Shariyath tho pahele se hi india may sirf Muslims ke liyah hai aur rahegi inshallah .… // t . co / wEBWJSBMYJ
44261,Tenu lakhan ton chhupa ke rakhaan Akkhaan te sajaa ke tu ae meri wafaa .... Rakh apna bana ke Main tere layi aan … https // t . co / EzKfXthsKu,1,Tenu lakhan ton chhupa ke rakhaan Akkhaan te sajaa ke tu ae meri wafaa .... Rakh apna bana ke Main tere layi aan … // t . co / EzKfXthsKu
12032,@ gafarshobaloju @ meedahh _ & @ gafarshobaloju Happy anniversary guys . May Allah keep the love and lubricate it with halal sustenance .,2,@ gafarshobaloju @ meedahh _ & @ gafarshobaloju Happy anniversary guys . May Allah keep the love and lubricate it with halal sustenance .
5762,@ UpdeshRana @ myogiadityanath @ dgpup Ab bsd k kisi Ko jalan nahi Hoti koi nahi bolta inka bap nahi mara na isliye ko … https // t co / 2VCG3MTwiC,0,@ UpdeshRana @ myogiadityanath @ dgpup Ab bsd k kisi Ko jalan nahi Hoti koi nahi bolta inka bap nahi mara na isliye ko … // t co / 2VCG3MTwiC
33462,@ Anastaciuss @ RishiMi15434436 @ shahnaveid PTA is suwar se ko Jane kyo diya wanhi thok dena cahiya tha,0,@ Anastaciuss @ RishiMi15434436 @ shahnaveid PTA is suwar se ko Jane kyo diya wanhi thok dena cahiya tha
13625,@ Amaals _ srishti @ AmaalMallik Kya humble fans ko maa baap ki gaki de raha tha us dinor ab jab song flop jo gaya to … https // t . co / BrEnla8AUJ,0,@ Amaals _ srishti @ AmaalMallik Kya humble fans ko maa baap ki gaki de raha tha us dinor ab jab song flop jo gaya to … // t . co / BrEnla8AUJ
26381,@ kamaalrkhan U r right . The main focus is on icc cricket world cup not films .,2,@ kamaalrkhan U r right . The main focus is on icc cricket world cup not films .
19886,Congratulation jeet appki Mubarak ho https // t co / fIF0mD685z,2,Congratulation jeet appki Mubarak ho // t co / fIF0mD685z
4149,@ Being _ Rofique @ RubiSingh7956 @ Shirin _ Afruj @ aanvindersingh Ye mujse dur nhi reh skti warna isko bhav kon dega or footage kha se legi ye,0,@ Being _ Rofique @ RubiSingh7956 @ Shirin _ Afruj @ aanvindersingh Ye mujse dur nhi reh skti warna isko bhav kon dega or footage kha se legi ye
1502,Wish if can meet @ BazmeeAnees sir great writer n director Shola air Shabnam no entry welcome Raja babu … https // t co / J3z8TNHjQV,0,Wish if can meet @ BazmeeAnees sir great writer n director Shola air Shabnam no entry welcome Raja babu … // t co / J3z8TNHjQV
43996,@ mlkhattar Sir ye Modi ke name pr vot pada h ap Kabhi ao Yamuna Nagar ki Rajiv garden bank calony me Dekho logo Ka … https // t . co / f9RHnZqJtc,1,@ mlkhattar Sir ye Modi ke name pr vot pada h ap Kabhi ao Yamuna Nagar ki Rajiv garden bank calony me Dekho logo Ka … // t . co / f9RHnZqJtc
24866,@ SheldCopper @ SumitkadeI @ vivekagnihotri Abe land ke khajoor tu apne jaison ki fiqar kar behenchod qnki tere jaise … https // t . co / XZ0w5LmKDs,0,@ SheldCopper @ SumitkadeI @ vivekagnihotri Abe land ke khajoor tu apne jaison ki fiqar kar behenchod qnki tere jaise … // t . co / XZ0w5LmKDs
25530,RT @ its __ funn Happy Birthday Basanti May you have thousands more 😊😊,2,RT @ its __ funn Happy Birthday Basanti May you have thousands more 😊😊
14603,Madam @ SushmaSwaraj ji we always miss you as a # videsh _ mantri,2,Madam @ SushmaSwaraj ji we always miss you as a # videsh _ mantri
30308,RT @ 2Bansi Respected Sir / Madam @ narendramodi @ narendramodi _ in @ SushmaSwaraj merey Par - Nanu ( great grand father - Subedar Jagdish Lal …,1,RT @ 2Bansi Respected Sir / Madam @ narendramodi @ narendramodi _ in @ SushmaSwaraj merey Par - Nanu ( great grand father - Subedar Jagdish Lal …
27011,Desh ki dhadkan modi jee Desh ki aatma modi jee Desh ka suwavhiman modi jee Desh ka bishvas modi jee 🇮🇳 🇮🇳 🇮🇳 🇮🇳 🇮🇳… https // t . co / qdbdM5iPGX,2,Desh ki dhadkan modi jee Desh ki aatma modi jee Desh ka suwavhiman modi jee Desh ka bishvas modi jee 🇮🇳 🇮🇳 🇮🇳 🇮🇳 🇮🇳… // t . co / qdbdM5iPGX
3361,Yeh toh kuch bhi Nahi hai 5june ke baad world cup bhi postpone ho jaYeGaa Bhai Ka stardom ❤❤ https // t . co / Q6RiDhYJje,1,Yeh toh kuch bhi Nahi hai 5june ke baad world cup bhi postpone ho jaYeGaa Bhai Ka stardom ❤❤ // t . co / Q6RiDhYJje
40065,@ AshrafFem Hindu muslim ke naam par siyasat karke desh ko duba diya . Sare mudde chhupa diye aur firbhi kuch log ha … https // t . co / 0VGHmoGCV8,2,@ AshrafFem Hindu muslim ke naam par siyasat karke desh ko duba diya . Sare mudde chhupa diye aur firbhi kuch log ha … // t . co / 0VGHmoGCV8
26135,30 + sal desh ki army R police me rahker aj woh deshwasi nhi raha BJP ko 2019 ke result me 100% confirm hogaya k jit … https // t . co / V1DFLpoSo8,2,30 + sal desh ki army R police me rahker aj woh deshwasi nhi raha BJP ko 2019 ke result me 100% confirm hogaya k jit … // t . co / V1DFLpoSo8
26490,@_ pallavighosh Food packet choro gaadi pe kapada maro wo dekho kawue ne bit bit khel diya hai 😁,1,@_ pallavighosh Food packet choro gaadi pe kapada maro wo dekho kawue ne bit bit khel diya hai 😁
17636,@ DrAVTARSINGH8 @ Bahujanhitay72 @ BhimArmyChief @ Anjupra7743 Ye kabhi nhi hoga,1,@ DrAVTARSINGH8 @ Bahujanhitay72 @ BhimArmyChief @ Anjupra7743 Ye kabhi nhi hoga
34351,@ DragonhindiX Bhai me appka bada fan hu amd mujhe anime bohat acha lagta he so please app weathering with you bala … https // t . co / nCl0tzOldq,2,@ DragonhindiX Bhai me appka bada fan hu amd mujhe anime bohat acha lagta he so please app weathering with you bala … // t . co / nCl0tzOldq
39196,@ abdulla _ rajput Ameen May Allah bless you and your family with patience,2,@ abdulla _ rajput Ameen May Allah bless you and your family with patience
37453,RT @ kittu _ kashyap @ RajerajRajeshw1 @ pandey795 @ prabodh _ ojha @ Dharmendra11825 @ being _ Ajay _ @ bk _ mayank @ parmod __ delhi @ Yuvraj2202singh @ MdMd …,1,RT @ kittu _ kashyap @ RajerajRajeshw1 @ pandey795 @ prabodh _ ojha @ Dharmendra11825 @ being _ Ajay _ @ bk _ mayank @ parmod __ delhi @ Yuvraj2202singh @ MdMd …
42508,RT @ akm42561907 JAI SRIKRISHNA 🔯🔯🔯🔯🔯🔯🔯🔯🔯🔯🔯 bhagwan se pyaar karoge 💮💮💮💮💮💮💮💮💮 Toh kiya gaaye karma k fall 🌸🌸🌸🌸🌸🌸🌸🌸🌸 Paramatma arpit kar s …,2,RT @ akm42561907 JAI SRIKRISHNA 🔯🔯🔯🔯🔯🔯🔯🔯🔯🔯🔯 bhagwan se pyaar karoge 💮💮💮💮💮💮💮💮💮 Toh kiya gaaye karma k fall 🌸🌸🌸🌸🌸🌸🌸🌸🌸 Paramatma arpit kar s …
18903,RT @ qwertee LAST CHANCE !!!! Get Random Tees for the INCREDIBLE price of £4/€5/$6 at https // t co / lEqtvtILXf plus get FREE SHIPPING plus …,1,RT @ qwertee LAST CHANCE !!!! Get Random Tees for the INCREDIBLE price of £4/€5/$6 at // t co / lEqtvtILXf plus get FREE SHIPPING plus …
22246,This ICC World Cup celebrate the spirit of cricket with this truly global ANTHEM of togetherness 🏏 * Way O Way O * 🏏… https // t co / 5UBtnpzPTn,1,This ICC World Cup celebrate the spirit of cricket with this truly global ANTHEM of togetherness 🏏 * Way O Way O * 🏏… // t co / 5UBtnpzPTn
2131,MERAJ KHAN Mumbai Ramzan Mubarak all you https // tco / ZBI1MtsHO4,2,MERAJ KHAN Mumbai Ramzan Mubarak all you // tco / ZBI1MtsHO4
34526,@ asadowaisi @ Prksh _ Ambedkar Owaisi sahab aap k mai bahut khilaf tha aur aap ki baton ka mazaq udata tha lekin 2019… https // t . co / gAM1tJkeDQ,1,@ asadowaisi @ Prksh _ Ambedkar Owaisi sahab aap k mai bahut khilaf tha aur aap ki baton ka mazaq udata tha lekin 2019… // t . co / gAM1tJkeDQ
13282,@ siraj _ salar @ a _ baitanai @ a _ siab @ Khadimhussain4 @ kochaiAfghaan @ KhanBehroz @ MahkomAfghan @ naumanuhk Shetaan sift a … https // t co / dSr3K0VFIb,1,@ siraj _ salar @ a _ baitanai @ a _ siab @ Khadimhussain4 @ kochaiAfghaan @ KhanBehroz @ MahkomAfghan @ naumanuhk Shetaan sift a … // t co / dSr3K0VFIb
19142,@ javedwzr77 @ manzoorpashteen @ Aliwazirna50 @ mjdawar Chahy tum log Trump ko raat wala baap bana lo or modi ko din wa … https // t . co / eJV74VpdqT,1,@ javedwzr77 @ manzoorpashteen @ Aliwazirna50 @ mjdawar Chahy tum log Trump ko raat wala baap bana lo or modi ko din wa … // t . co / eJV74VpdqT
20013,@ TheJanbaazKhan @ anjanaomkashyap Yeh Anjana Om Modi hai Yeh khud bol chukki hai Iss se kuch expect karna faaltoo … https // t co / tNYstSmLSa,0,@ TheJanbaazKhan @ anjanaomkashyap Yeh Anjana Om Modi hai Yeh khud bol chukki hai Iss se kuch expect karna faaltoo … // t co / tNYstSmLSa
30327,@ JaswalAli Good .. btw ksy chl rha h ramzan or job 2no,1,@ JaswalAli Good .. btw ksy chl rha h ramzan or job 2no
18396,RT @ IndiaToday Shukar hai uss din @ captainmisbahpk out ho gaye warna mera toh India jaana mushkil ho jaata @ harbhajan _ singh recalls 2007…,1,RT @ IndiaToday Shukar hai uss din @ captainmisbahpk out ho gaye warna mera toh India jaana mushkil ho jaata @ harbhajan _ singh recalls 2007…
15595,@ RAHULGHILDIYALL Awesome video hai style dance wance sab awesome hai ... Rahul .... aur aap toh pucho hi mat ... Tammaam … https // t . co / cmVUhMLroh,2,@ RAHULGHILDIYALL Awesome video hai style dance wance sab awesome hai ... Rahul .... aur aap toh pucho hi mat ... Tammaam … // t . co / cmVUhMLroh
7323,@ DesiStupides @ anjanaomkashyap Kyo be sale tu fir aa gya ab jute maru tujhe tu to kah raha tha congress ki sarkar b … https // t . co / 6VTllu9iXq,0,@ DesiStupides @ anjanaomkashyap Kyo be sale tu fir aa gya ab jute maru tujhe tu to kah raha tha congress ki sarkar b … // t . co / 6VTllu9iXq
25809,@ Akf _ Kanha @ SKFforlife @ hkz1311 @ aamirspk2 @ Aamirs _ Batman @ Some1Dare @ AAMIRCRAZE Hum to nahi but tu zarur h bots .. Aayushman k fake ids 😂😂,1,@ Akf _ Kanha @ SKFforlife @ hkz1311 @ aamirspk2 @ Aamirs _ Batman @ Some1Dare @ AAMIRCRAZE Hum to nahi but tu zarur h bots .. Aayushman k fake ids 😂😂
35871,@ bts _ outtalented @ sakshi _ 995 Tbh she is not telling them to do or not to do anything . she just found it disrespect … https // t . co / glDPJQNBPJ,0,@ bts _ outtalented @ sakshi _ 995 Tbh she is not telling them to do or not to do anything . she just found it disrespect … // t . co / glDPJQNBPJ
28874,Asaalam o alikum pyary pyary logo 💕 Ya Allah ..! Open the door of your rahma upon us and grant us with splendid success .💕,2,Asaalam o alikum pyary pyary logo 💕 Ya Allah ..! Open the door of your rahma upon us and grant us with splendid success .💕
39200,RT @ allkpop Song Hye Kyo & Joo Ji Hoon reportedly cast as leads of new KBS2 law firm drama ' Hyena ' https // t co / BkYdWjAgHv https // t co / qI …,2,RT @ allkpop Song Hye Kyo & Joo Ji Hoon reportedly cast as leads of new KBS2 law firm drama ' Hyena ' // t co / BkYdWjAgHv // t co / qI …
17283,@ SYahyaHussaini @ MalixOwn @ ICC yeh hmesha doosron ko kamiyyab karwata hai khud jeetne ka koi shauk nahi hmare cheet … https // t co / FdmBu1Iuja,1,@ SYahyaHussaini @ MalixOwn @ ICC yeh hmesha doosron ko kamiyyab karwata hai khud jeetne ka koi shauk nahi hmare cheet … // t co / FdmBu1Iuja
21424,@ BJP4India @ narendramodi Modi ji great h or janta ke liye apne kiye waade pr kayam h . or janta ne jo Modi Sarkar … https // t . co / IdhH1gVJyS,2,@ BJP4India @ narendramodi Modi ji great h or janta ke liye apne kiye waade pr kayam h . or janta ne jo Modi Sarkar … // t . co / IdhH1gVJyS
13900,@ azaibmengal1 @ marwat27826 @ sakhtarmengal @ NiazBugti48 kahan hain wo lanati punjabi jinhon ne balochistan ko kharab … https // t . co / f2gMtMY73l,0,@ azaibmengal1 @ marwat27826 @ sakhtarmengal @ NiazBugti48 kahan hain wo lanati punjabi jinhon ne balochistan ko kharab … // t . co / f2gMtMY73l
10190,CONGRES PARTY AUR GADDAR MALYA KA CONECTION PROVE KARNE KI JARORAT HI NAHI HAI . MALYA GADAR TUO CONGRESS MP THA MOD … https // t . co / rf5Xnv04iQ,0,CONGRES PARTY AUR GADDAR MALYA KA CONECTION PROVE KARNE KI JARORAT HI NAHI HAI . MALYA GADAR TUO CONGRESS MP THA MOD … // t . co / rf5Xnv04iQ
35572,@ republic Ye to acchha nahin bol sakte . Lekin Zara sochie ye kya ki hogi jo yah ghatna ghati . Women may not be alwa … https // t . co / smMXPcamxC,1,@ republic Ye to acchha nahin bol sakte . Lekin Zara sochie ye kya ki hogi jo yah ghatna ghati . Women may not be alwa … // t . co / smMXPcamxC
